match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version,season_name
3902240,2023-08-11,04:00:00.000,2,1,available,available,2023-08-12T12:10:27.546657,2023-08-14T09:22:25.109084,5,72,International,Women's World Cup,International - Women's World Cup,107,2023,863,Spain Women's,female,,214,Spain,851,Netherlands Women's,female,,160,Netherlands,11,Quarter-finals,98115,Wellington Regional Stadium,14,Australia,128.0,Stéphanie Frappart,78.0,France,Jorge Vilda,Andries Jonker,418.0,Jorge Vilda,,1981-07-07,214.0,Spain,46.0,Andries Jonker,,1962-09-22,160.0,Netherlands,1.1.0,2,2,2023
3902239,2023-08-11,10:30:00.000,1,2,available,available,2023-08-27T02:34:02.478694,2023-08-27T02:35:10.998462,5,72,International,Women's World Cup,International - Women's World Cup,107,2023,1210,Japan Women's,female,,114,Japan,858,Sweden Women's,female,,220,Sweden,11,Quarter-finals,28892,Eden Park,163,New Zealand,723.0,Esther Staubli,221.0,Switzerland,Futoshi Ikeda,Peter Gerhardsson,1003258.0,Futoshi Ikeda,,1970-10-04,114.0,Japan,3016.0,Peter Gerhardsson,,1959-08-22,220.0,Sweden,1.1.0,2,2,2023
3893808,2023-07-27,04:00:00.000,1,1,available,available,2023-08-31T00:34:51.122643,2023-08-31T00:35:33.227438,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1214,United States Women's,female,,241,United States of America,851,Netherlands Women's,female,,160,Netherlands,10,Group Stage,98115,Wellington Regional Stadium,14,Australia,2546.0,Yoshimi Yamashita,114.0,Japan,Vlatko Andonovski,Andries Jonker,141.0,Vlatko Andonovski,,1976-09-14,241.0,United States of America,46.0,Andries Jonker,,1962-09-22,160.0,Netherlands,1.1.0,2,2,2023
3901833,2023-08-08,14:00:00.000,4,0,available,available,2023-08-28T17:32:49.075109,2023-08-28T17:41:16.682649,4,72,International,Women's World Cup,International - Women's World Cup,107,2023,861,France Women's,female,,78,France,2391,Morocco Women's,female,,154,Morocco,33,Round of 16,28889,Coopers Stadium,14,Australia,1171.0,Tori Penso,241.0,United States of America,Hervé Renard,Reynald Pedros,642.0,Hervé Renard,,1968-09-30,78.0,France,760.0,Reynald Pedros,,1971-10-10,78.0,France,1.1.0,2,2,2023
3893826,2023-08-01,10:00:00.000,0,0,available,available,2023-08-23T13:24:12.821540,2023-08-23T13:30:36.393730,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,864,Portugal Women's,female,,183,Portugal,1214,United States Women's,female,,241,United States of America,10,Group Stage,28892,Eden Park,163,New Zealand,566.0,Rebecca Welch,68.0,England,Francisco Miguel Conceição Roque Neto,Vlatko Andonovski,419.0,Francisco Miguel Conceição Roque Neto,Francisco Neto,1981-07-11,183.0,Portugal,141.0,Vlatko Andonovski,,1976-09-14,241.0,United States of America,1.1.0,2,2,2023
3901736,2023-08-07,13:30:00.000,2,0,available,available,2023-09-01T11:56:14.824981,2023-09-01T11:58:41.158565,4,72,International,Women's World Cup,International - Women's World Cup,107,2023,1205,Australia Women's,female,,14,Australia,853,Denmark Women's,female,,61,Denmark,33,Round of 16,1000938,Stadium Australia,14,Australia,566.0,Rebecca Welch,68.0,England,Tony Gustavsson,Lars Søndergaard,408.0,Tony Gustavsson,,1973-08-14,220.0,Sweden,3574.0,Lars Søndergaard,,1959-04-05,61.0,Denmark,1.1.0,2,2,2023
3901735,2023-08-07,10:30:00.000,0,0,available,available,2023-08-31T11:53:26.150883,2023-08-31T11:53:46.771314,4,72,International,Women's World Cup,International - Women's World Cup,107,2023,865,England Women's,female,,68,England,1213,Nigeria Women's,female,,166,Nigeria,33,Round of 16,28884,Brisbane Stadium,14,Australia,1626.0,Melissa Paola Borjas Pastrana,101.0,Honduras,Sarina Glotzbach-Wiegman,Randy Marlon Waldrum,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1003417.0,Randy Marlon Waldrum,,1956-09-25,241.0,United States of America,1.1.0,2,2,2023
3901734,2023-08-05,11:00:00.000,3,1,available,available,2023-08-31T19:51:51.315508,2023-08-31T19:53:48.540368,4,72,International,Women's World Cup,International - Women's World Cup,107,2023,1210,Japan Women's,female,,114,Japan,852,Norway Women's,female,,171,Norway,33,Round of 16,98115,Wellington Regional Stadium,14,Australia,2426.0,Edina Alves Batista,31.0,Brazil,Futoshi Ikeda,Hege Riise,1003258.0,Futoshi Ikeda,,1970-10-04,114.0,Japan,1769.0,Hege Riise,,1969-07-18,171.0,Norway,1.1.0,2,2,2023
3901733,2023-08-05,08:00:00.000,1,5,available,available,2023-08-27T22:13:22.740950,2023-08-27T22:14:35.209354,4,72,International,Women's World Cup,International - Women's World Cup,107,2023,860,Switzerland Women's,female,,221,Switzerland,863,Spain Women's,female,,214,Spain,33,Round of 16,28892,Eden Park,163,New Zealand,833.0,Cheryl Foster,249.0,Wales,Inka Grings,Jorge Vilda,1002252.0,Inka Grings,,1978-10-31,85.0,Germany,418.0,Jorge Vilda,,1981-07-07,214.0,Spain,1.1.0,2,2,2023
3893823,2023-07-31,10:00:00.000,1,3,available,available,2023-08-21T13:22:23.108775,2023-08-21T13:33:01.795,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1832,Costa Rica Women's,female,,54,Costa Rica,6045,Zambia Women's,female,,253,Zambia,10,Group Stage,1001342,FMG Stadium Waikato,163,New Zealand,1005493.0,Bouchra Karboubi,154.0,Morocco,Amelia Valverde,Bruce Mwape,4855.0,Amelia Valverde,,1987-01-14,54.0,Costa Rica,1000425.0,Bruce Mwape,,,253.0,Zambia,1.1.0,2,2,2023
3893811,2023-07-28,11:30:00.000,1,0,available,available,2023-08-13T20:58:07.431877,2023-08-13T21:04:12.717030,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,865,England Women's,female,,68,England,853,Denmark Women's,female,,61,Denmark,10,Group Stage,1001126,Allianz Stadium (Sydney),14,Australia,830.0,Tess Olofsson,220.0,Sweden,Sarina Glotzbach-Wiegman,Lars Søndergaard,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,3574.0,Lars Søndergaard,,1959-04-05,61.0,Denmark,1.1.0,2,2,2023
3893812,2023-07-28,03:00:00.000,2,2,available,available,2023-08-14T14:56:47.384447,2023-08-14T15:02:01.860096,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1204,Argentina Women's,female,,11,Argentina,1216,South Africa Women's,female,,211,South Africa,10,Group Stage,1001341,Forsyth Barr,163,New Zealand,2637.0,Anna-Marie Keighley,163.0,New Zealand,Germán Darío Portanova,Desiree Ellis,1003445.0,Germán Darío Portanova,,1973-10-19,11.0,Argentina,3925.0,Desiree Ellis,,1963-03-14,211.0,South Africa,1.1.0,2,2,2023
3893813,2023-07-28,14:00:00.000,1,0,available,available,2023-08-03T04:23:35.957774,2023-08-03T04:25:06.499967,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1207,China PR Women's,female,,46,China,2355,Haiti Women's,female,,98,Haiti,10,Group Stage,28889,Coopers Stadium,14,Australia,960.0,Marta Huerta de Aza,214.0,Spain,Qingxia Shui,Nicolas Michel Gregory Delépine,1003429.0,Qingxia Shui,Shui Qingxia,1966-12-18,46.0,China,1003427.0,Nicolas Michel Gregory Delépine,,1979-05-04,78.0,France,1.1.0,2,2,2023
3893810,2023-07-27,10:30:00.000,2,0,available,available,2023-08-18T14:28:14.691049,2023-08-18T14:30:26.614172,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,864,Portugal Women's,female,,183,Portugal,16769,Vietnam Women's,female,,247,Vietnam,10,Group Stage,1001342,FMG Stadium Waikato,163,New Zealand,2508.0,Salima Mukansanga,189.0,Rwanda,Francisco Miguel Conceição Roque Neto,Đức Chung Mai,419.0,Francisco Miguel Conceição Roque Neto,Francisco Neto,1981-07-11,183.0,Portugal,1003426.0,Đức Chung Mai,Mai Đức Chung,1951-06-21,247.0,Vietnam,1.1.0,2,2,2023
3893809,2023-07-27,13:00:00.000,2,3,available,available,2023-08-18T14:04:52.791946,2023-08-18T14:06:33.469348,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1205,Australia Women's,female,,14,Australia,1213,Nigeria Women's,female,,166,Nigeria,10,Group Stage,28884,Brisbane Stadium,14,Australia,723.0,Esther Staubli,221.0,Switzerland,Tony Gustavsson,Randy Marlon Waldrum,408.0,Tony Gustavsson,,1973-08-14,220.0,Sweden,1003417.0,Randy Marlon Waldrum,,1956-09-25,241.0,United States of America,1.1.0,2,2,2023
3893807,2023-07-26,15:00:00.000,2,1,available,available,2023-07-27T10:58:05.416876,2023-07-27T20:58:19.075800,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1206,Canada Women's,female,,40,Canada,16768,Republic of Ireland Women's,female,,109,Ireland,10,Group Stage,28891,HBF Park,14,Australia,2601.0,Laura Fortunato,11.0,Argentina,Beverly Priestman,Vera Pauw,1000081.0,Beverly Priestman,,1986-04-29,68.0,England,132.0,Vera Pauw,,1963-01-18,160.0,Netherlands,1.1.0,2,2,2023
3893804,2023-07-25,11:00:00.000,0,0,available,available,2023-08-26T22:30:47.843134,2023-08-26T22:32:16.292630,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,860,Switzerland Women's,female,,221,Switzerland,852,Norway Women's,female,,171,Norway,10,Group Stage,1001342,FMG Stadium Waikato,163,New Zealand,128.0,Stéphanie Frappart,78.0,France,Inka Grings,Hege Riise,1002252.0,Inka Grings,,1978-10-31,85.0,Germany,1769.0,Hege Riise,,1969-07-18,171.0,Norway,1.1.0,2,2,2023
3893788,2023-07-20,13:00:00.000,1,0,available,available,2023-08-04T15:33:59.340634,2023-08-04T15:35:05.088854,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,1205,Australia Women's,female,,14,Australia,16768,Republic of Ireland Women's,female,,109,Ireland,10,Group Stage,117593,Accor Stadium,14,Australia,2426.0,Edina Alves Batista,31.0,Brazil,Tony Gustavsson,Vera Pauw,408.0,Tony Gustavsson,,1973-08-14,220.0,Sweden,132.0,Vera Pauw,,1963-01-18,160.0,Netherlands,1.1.0,2,2,2023
3893798,2023-07-23,13:00:00.000,0,0,available,available,2023-08-21T12:43:27.106146,2023-08-21T12:51:04.862518,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,861,France Women's,female,,78,France,1212,Jamaica Women's,female,,113,Jamaica,10,Group Stage,1001126,Allianz Stadium (Sydney),14,Australia,2476.0,María Belén Carvajal Peña,45.0,Chile,Hervé Renard,Lorne Julian Donaldson,642.0,Hervé Renard,,1968-09-30,78.0,France,1003439.0,Lorne Julian Donaldson,,1986-10-09,241.0,United States of America,1.1.0,2,2,2023
3893789,2023-07-21,08:00:00.000,0,2,available,available,2023-08-05T10:25:42.521031,2023-08-05T10:26:26.483897,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,1106,Philippines Women's,female,,180,Philippines,860,Switzerland Women's,female,,221,Switzerland,10,Group Stage,1001341,Forsyth Barr,163,New Zealand,1006259.0,Vincentia Enyonam Amedome,228.0,Togo,Alen Stajčić,Inka Grings,2957.0,Alen Stajčić,,1973-11-02,14.0,Australia,1002252.0,Inka Grings,,1978-10-31,85.0,Germany,1.1.0,2,2,2023
3893794,2023-07-22,12:30:00.000,1,0,available,available,2023-08-10T13:30:28.440227,2023-08-10T13:33:50.644811,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,865,England Women's,female,,68,England,2355,Haiti Women's,female,,98,Haiti,10,Group Stage,28884,Brisbane Stadium,14,Australia,1006663.0,Emikar Caldera Barrera,246.0,Venezuela (Bolivarian Republic),Sarina Glotzbach-Wiegman,Nicolas Michel Gregory Delépine,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1003427.0,Nicolas Michel Gregory Delépine,,1979-05-04,78.0,France,1.1.0,2,2,2023
3893792,2023-07-22,04:00:00.000,3,0,available,available,2023-08-05T05:44:37.442754,2023-08-05T05:44:59.434875,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,1214,United States Women's,female,,241,United States of America,16769,Vietnam Women's,female,,247,Vietnam,10,Group Stage,28892,Eden Park,163,New Zealand,1005493.0,Bouchra Karboubi,154.0,Morocco,Vlatko Andonovski,Đức Chung Mai,141.0,Vlatko Andonovski,,1976-09-14,241.0,United States of America,1003426.0,Đức Chung Mai,Mai Đức Chung,1951-06-21,247.0,Vietnam,1.1.0,2,2,2023
3893791,2023-07-21,10:30:00.000,3,0,available,available,2023-08-24T15:30:43.549537,2023-08-24T15:33:45.726341,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,863,Spain Women's,female,,214,Spain,1832,Costa Rica Women's,female,,54,Costa Rica,10,Group Stage,98115,Wellington Regional Stadium,14,Australia,2388.0,Casey Reibelt,14.0,Australia,Jorge Vilda,Amelia Valverde,418.0,Jorge Vilda,,1981-07-07,214.0,Spain,4855.0,Amelia Valverde,,1987-01-14,54.0,Costa Rica,1.1.0,2,2,2023
3893787,2023-07-20,10:00:00.000,1,0,available,available,2023-08-01T12:35:43.246812,2023-08-01T12:37:30.380662,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,1215,New Zealand Women's,female,,163,New Zealand,852,Norway Women's,female,,171,Norway,10,Group Stage,28892,Eden Park,163,New Zealand,2546.0,Yoshimi Yamashita,114.0,Japan,Jitka Klimková,Hege Riise,1003415.0,Jitka Klimková,,1974-08-20,60.0,Czech Republic,1769.0,Hege Riise,,1969-07-18,171.0,Norway,1.1.0,2,2,2023
3893834,2023-08-03,13:00:00.000,1,0,available,available,2023-08-11T23:46:50.548193,2023-08-11T23:49:38.789986,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,2391,Morocco Women's,female,,154,Morocco,16802,Colombia Women's,female,,49,Colombia,10,Group Stage,28891,HBF Park,14,Australia,1608.0,Maria Sole Ferrieri Caputi,112.0,Italy,Reynald Pedros,Nelson Abadía Aragón,760.0,Reynald Pedros,,1971-10-10,78.0,France,1003448.0,Nelson Abadía Aragón,,1956-06-05,49.0,Colombia,1.1.0,2,2,2023
3893833,2023-08-03,13:00:00.000,1,1,available,available,2023-08-04T21:33:56.230246,2023-08-04T21:36:34.605701,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1211,Korea Republic Women's,female,,121,Korea (South),857,Germany Women's,female,,85,Germany,10,Group Stage,28884,Brisbane Stadium,14,Australia,2637.0,Anna-Marie Keighley,163.0,New Zealand,Colin Bell,Martina Voss-Tecklenburg,585.0,Colin Bell,,1961-08-05,68.0,England,53.0,Martina Voss-Tecklenburg,,1967-12-22,85.0,Germany,1.1.0,2,2,2023
3893832,2023-08-02,13:00:00.000,0,0,available,available,2023-09-01T12:56:22.674442,2023-09-01T13:00:00.820326,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1212,Jamaica Women's,female,,113,Jamaica,1203,Brazil Women's,female,,31,Brazil,10,Group Stage,28886,AAMI Park,14,Australia,723.0,Esther Staubli,221.0,Switzerland,Lorne Julian Donaldson,Pia Mariane Sundhage,1003439.0,Lorne Julian Donaldson,,1986-10-09,241.0,United States of America,177.0,Pia Mariane Sundhage,Pia Sundhage,1960-02-13,220.0,Sweden,1.1.0,2,2,2023
3893831,2023-08-02,10:00:00.000,3,2,available,available,2023-08-20T18:23:47.195496,2023-08-20T18:28:16.175087,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1216,South Africa Women's,female,,211,South Africa,855,Italy Women's,female,,112,Italy,10,Group Stage,98115,Wellington Regional Stadium,14,Australia,2476.0,María Belén Carvajal Peña,45.0,Chile,Desiree Ellis,Milena Bertolini,3925.0,Desiree Ellis,,1963-03-14,211.0,South Africa,4085.0,Milena Bertolini,,1966-06-24,112.0,Italy,1.1.0,2,2,2023
3893830,2023-08-02,10:00:00.000,0,2,available,available,2023-08-03T09:15:20.114944,2023-08-03T16:14:13.757734,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1204,Argentina Women's,female,,11,Argentina,858,Sweden Women's,female,,220,Sweden,10,Group Stage,1001342,FMG Stadium Waikato,163,New Zealand,2508.0,Salima Mukansanga,189.0,Rwanda,Germán Darío Portanova,Peter Gerhardsson,1003445.0,Germán Darío Portanova,,1973-10-19,11.0,Argentina,3016.0,Peter Gerhardsson,,1959-08-22,220.0,Sweden,1.1.0,2,2,2023
3893829,2023-08-02,13:00:00.000,3,6,available,available,2023-08-25T19:09:25.824017,2023-08-25T19:12:57.829815,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,16803,Panama Women's,female,,176,Panama,861,France Women's,female,,78,France,10,Group Stage,1001126,Allianz Stadium (Sydney),14,Australia,2601.0,Laura Fortunato,11.0,Argentina,Ignacio Quintana Toledo,Hervé Renard,1003446.0,Ignacio Quintana Toledo,,1988-04-20,147.0,Mexico,642.0,Hervé Renard,,1968-09-30,78.0,France,1.1.0,2,2,2023
3893828,2023-08-01,14:00:00.000,1,6,available,available,2023-08-28T14:06:59.596832,2023-08-28T14:12:37.980904,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1207,China PR Women's,female,,46,China,865,England Women's,female,,68,England,10,Group Stage,28889,Coopers Stadium,14,Australia,2388.0,Casey Reibelt,14.0,Australia,Qingxia Shui,Sarina Glotzbach-Wiegman,1003429.0,Qingxia Shui,Shui Qingxia,1966-12-18,46.0,China,45.0,Sarina Glotzbach-Wiegman,Sarina Wiegman,1969-10-26,160.0,Netherlands,1.1.0,2,2,2023
3893827,2023-08-01,10:00:00.000,0,7,available,available,2023-09-01T12:34:19.705316,2023-09-01T12:35:45.762196,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,16769,Vietnam Women's,female,,247,Vietnam,851,Netherlands Women's,female,,160,Netherlands,10,Group Stage,1001341,Forsyth Barr,163,New Zealand,954.0,Ivana Martinčić,56.0,Croatia,Đức Chung Mai,Andries Jonker,1003426.0,Đức Chung Mai,Mai Đức Chung,1951-06-21,247.0,Vietnam,46.0,Andries Jonker,,1962-09-22,160.0,Netherlands,1.1.0,2,2,2023
3893825,2023-08-01,14:00:00.000,0,2,available,available,2023-08-31T23:59:28.502195,2023-09-01T00:00:39.922431,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,2355,Haiti Women's,female,,98,Haiti,853,Denmark Women's,female,,61,Denmark,10,Group Stage,28891,HBF Park,14,Australia,1006261.0,Hyeon-Jeong Oh,121.0,Korea (South),Nicolas Michel Gregory Delépine,Lars Søndergaard,1003427.0,Nicolas Michel Gregory Delépine,,1979-05-04,78.0,France,3574.0,Lars Søndergaard,,1959-04-05,61.0,Denmark,1.1.0,2,2,2023
3893824,2023-07-31,13:00:00.000,0,0,available,available,2023-08-02T08:41:01.453327,2023-08-06T07:33:55.431511,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,16768,Republic of Ireland Women's,female,,109,Ireland,1213,Nigeria Women's,female,,166,Nigeria,10,Group Stage,28884,Brisbane Stadium,14,Australia,1746.0,Katia Itzel García,147.0,Mexico,Vera Pauw,Randy Marlon Waldrum,132.0,Vera Pauw,,1963-01-18,160.0,Netherlands,1003417.0,Randy Marlon Waldrum,,1956-09-25,241.0,United States of America,1.1.0,2,2,2023
3893821,2023-07-31,13:00:00.000,0,4,available,available,2023-08-21T13:23:20.790676,2023-08-21T13:32:38.370713,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,1206,Canada Women's,female,,40,Canada,1205,Australia Women's,female,,14,Australia,10,Group Stage,28886,AAMI Park,14,Australia,128.0,Stéphanie Frappart,78.0,France,Beverly Priestman,Tony Gustavsson,1000081.0,Beverly Priestman,,1986-04-29,68.0,England,408.0,Tony Gustavsson,,1973-08-14,220.0,Sweden,1.1.0,2,2,2023
3893820,2023-07-30,10:00:00.000,6,0,available,available,2023-08-12T03:15:44.809239,2023-08-12T03:16:08.877939,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,852,Norway Women's,female,,171,Norway,1106,Philippines Women's,female,,180,Philippines,10,Group Stage,28892,Eden Park,163,New Zealand,1627.0,Marie-Soleil Beaudoin,40.0,Canada,Hege Riise,Alen Stajčić,1769.0,Hege Riise,,1969-07-18,171.0,Norway,2957.0,Alen Stajčić,,1973-11-02,14.0,Australia,1.1.0,2,2,2023
3893819,2023-07-30,07:30:00.000,0,1,available,available,2023-07-30T23:38:59.365461,2023-07-30T23:39:22.420917,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1211,Korea Republic Women's,female,,121,Korea (South),2391,Morocco Women's,female,,154,Morocco,10,Group Stage,28889,Coopers Stadium,14,Australia,2426.0,Edina Alves Batista,31.0,Brazil,Colin Bell,Reynald Pedros,585.0,Colin Bell,,1961-08-05,68.0,England,760.0,Reynald Pedros,,1971-10-10,78.0,France,1.1.0,2,2,2023
3893818,2023-07-30,12:30:00.000,1,2,available,available,2023-08-25T16:03:29.227472,2023-08-25T16:06:34.832910,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,857,Germany Women's,female,,85,Germany,16802,Colombia Women's,female,,49,Colombia,10,Group Stage,1001126,Allianz Stadium (Sydney),14,Australia,1626.0,Melissa Paola Borjas Pastrana,101.0,Honduras,Martina Voss-Tecklenburg,Angelo Marsiglia,53.0,Martina Voss-Tecklenburg,,1967-12-22,85.0,Germany,1003449.0,Angelo Marsiglia,,,49.0,Colombia,1.1.0,2,2,2023
3893817,2023-07-30,10:00:00.000,0,0,available,available,2023-07-31T17:15:47.832645,2023-07-31T17:18:03.251164,3,72,International,Women's World Cup,International - Women's World Cup,107,2023,860,Switzerland Women's,female,,221,Switzerland,1215,New Zealand Women's,female,,163,New Zealand,10,Group Stage,1001341,Forsyth Barr,163,New Zealand,1171.0,Tori Penso,241.0,United States of America,Inka Grings,Jitka Klimková,1002252.0,Inka Grings,,1978-10-31,85.0,Germany,1003415.0,Jitka Klimková,,1974-08-20,60.0,Czech Republic,1.1.0,2,2,2023
3893816,2023-07-29,15:30:00.000,0,1,available,available,2023-08-21T14:28:43.104162,2023-08-21T14:33:06.577206,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,16803,Panama Women's,female,,176,Panama,1212,Jamaica Women's,female,,113,Jamaica,10,Group Stage,28891,HBF Park,14,Australia,374.0,Kateryna Monzul,238.0,Ukraine,Ignacio Quintana Toledo,Lorne Julian Donaldson,1003446.0,Ignacio Quintana Toledo,,1988-04-20,147.0,Mexico,1003439.0,Lorne Julian Donaldson,,1986-10-09,241.0,United States of America,1.1.0,2,2,2023
3893815,2023-07-29,13:00:00.000,2,1,available,available,2023-08-10T13:22:17.909730,2023-08-10T13:25:29.764380,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,861,France Women's,female,,78,France,1203,Brazil Women's,female,,31,Brazil,10,Group Stage,28884,Brisbane Stadium,14,Australia,1640.0,Kate Jacewicz,14.0,Australia,Hervé Renard,Pia Mariane Sundhage,642.0,Hervé Renard,,1968-09-30,78.0,France,177.0,Pia Mariane Sundhage,Pia Sundhage,1960-02-13,220.0,Sweden,1.1.0,2,2,2023
3893805,2023-07-26,08:00:00.000,2,0,available,available,2023-08-05T11:31:42.240459,2023-08-05T11:34:33.214164,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1210,Japan Women's,female,,114,Japan,1832,Costa Rica Women's,female,,54,Costa Rica,10,Group Stage,1001341,Forsyth Barr,163,New Zealand,1608.0,Maria Sole Ferrieri Caputi,112.0,Italy,Futoshi Ikeda,Amelia Valverde,1003258.0,Futoshi Ikeda,,1970-10-04,114.0,Japan,4855.0,Amelia Valverde,,1987-01-14,54.0,Costa Rica,1.1.0,2,2,2023
3893803,2023-07-25,08:30:00.000,0,1,available,available,2023-08-21T13:04:19.101690,2023-08-21T13:08:15.309035,2,72,International,Women's World Cup,International - Women's World Cup,107,2023,1215,New Zealand Women's,female,,163,New Zealand,1106,Philippines Women's,female,,180,Philippines,10,Group Stage,98115,Wellington Regional Stadium,14,Australia,1746.0,Katia Itzel García,147.0,Mexico,Jitka Klimková,Alen Stajčić,1003415.0,Jitka Klimková,,1974-08-20,60.0,Czech Republic,2957.0,Alen Stajčić,,1973-11-02,14.0,Australia,1.1.0,2,2,2023
3893802,2023-07-25,05:00:00.000,2,0,available,available,2023-08-14T12:24:32.484658,2023-08-14T12:28:53.852839,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,16802,Colombia Women's,female,,49,Colombia,1211,Korea Republic Women's,female,,121,Korea (South),10,Group Stage,1001126,Allianz Stadium (Sydney),14,Australia,566.0,Rebecca Welch,68.0,England,Angelo Marsiglia,Colin Bell,1003449.0,Angelo Marsiglia,,,49.0,Colombia,585.0,Colin Bell,,1961-08-05,68.0,England,1.1.0,2,2,2023
3893800,2023-07-24,09:00:00.000,1,0,available,available,2023-08-12T17:44:57.719395,2023-08-12T17:49:18.347307,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,855,Italy Women's,female,,112,Italy,1204,Argentina Women's,female,,11,Argentina,10,Group Stage,28892,Eden Park,163,New Zealand,1626.0,Melissa Paola Borjas Pastrana,101.0,Honduras,Milena Bertolini,Germán Darío Portanova,4085.0,Milena Bertolini,,1966-06-24,112.0,Italy,1003445.0,Germán Darío Portanova,,1973-10-19,11.0,Argentina,1.1.0,2,2,2023
3893799,2023-07-24,11:30:00.000,6,0,available,available,2023-08-21T14:27:48.144704,2023-08-21T14:33:45.142288,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,857,Germany Women's,female,,85,Germany,2391,Morocco Women's,female,,154,Morocco,10,Group Stage,28886,AAMI Park,14,Australia,1171.0,Tori Penso,241.0,United States of America,Martina Voss-Tecklenburg,Reynald Pedros,53.0,Martina Voss-Tecklenburg,,1967-12-22,85.0,Germany,760.0,Reynald Pedros,,1971-10-10,78.0,France,1.1.0,2,2,2023
3893796,2023-07-23,08:00:00.000,2,1,available,available,2023-07-30T08:04:59.799077,2023-07-30T08:06:34.006738,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,858,Sweden Women's,female,,220,Sweden,1216,South Africa Women's,female,,211,South Africa,10,Group Stage,98115,Wellington Regional Stadium,14,Australia,751.0,Katja Koroleva,241.0,United States of America,Peter Gerhardsson,Desiree Ellis,3016.0,Peter Gerhardsson,,1959-08-22,220.0,Sweden,3925.0,Desiree Ellis,,1963-03-14,211.0,South Africa,1.1.0,2,2,2023
3893795,2023-07-22,15:00:00.000,1,0,available,available,2023-08-16T06:04:10.017931,2023-08-16T06:06:04.857484,1,72,International,Women's World Cup,International - Women's World Cup,107,2023,853,Denmark Women's,female,,61,Denmark,1207,China PR Women's,female,,46,China,10,Group Stage,28891,HBF Park,14,Australia,1627.0,Marie-Soleil Beaudoin,40.0,Canada,Lars Søndergaard,Qingxia Shui,3574.0,Lars Søndergaard,,1959-04-05,61.0,Denmark,1003429.0,Qingxia Shui,Shui Qingxia,1966-12-18,46.0,China,1.1.0,2,2,2023
